JPGNumber,RaceNumber,BubbleNumber,Actual,Baseline,CNN
24373,0,1,1,0,-1
24373,0,2,1,1,-1
24373,0,3,0,0,-1
24373,0,4,0,0,-1
24373,0,5,0,0,-1
24373,0,6,0,0,-1
24375,0,0,1,0,-1
24375,0,1,1,0,-1
24375,0,2,1,1,-1
24375,0,3,0,0,-1
24375,0,4,0,0,-1
24375,0,5,0,0,-1
24375,0,6,0,0,-1
24377,0,0,0,0,-1
24377,0,1,0,0,-1
24377,0,2,0,0,-1
24377,0,3,0,0,-1
24377,0,4,0,0,-1
24377,0,5,0,0,-1
24377,0,6,0,0,-1
24379,0,0,1,0,-1
24379,0,1,1,1,-1
24379,0,2,1,1,-1
24379,0,3,0,1,-1
24379,0,4,0,0,-1
24379,0,5,0,0,-1
24379,0,6,0,0,-1
24381,0,0,0,1,-1
24381,0,1,0,0,-1
24381,0,2,1,0,-1
24381,0,3,0,0,-1
24381,0,4,0,0,-1
24381,0,5,0,0,-1
24381,0,6,0,0,-1
24383,0,0,0,1,-1
24383,0,1,0,1,-1
24383,0,2,1,1,-1
24383,0,3,0,0,-1
24383,0,4,0,0,-1
24383,0,5,0,0,-1
24383,0,6,0,0,-1
24385,0,0,0,1,-1
24385,0,1,0,1,-1
24385,0,2,0,0,-1
24385,0,3,0,1,-1
24385,0,4,0,0,-1
24385,0,5,0,0,-1
24385,0,6,0,0,-1
24387,0,0,0,0,-1
24387,0,1,1,0,-1
24387,0,2,1,0,-1
24387,0,3,1,0,-1
24387,0,4,0,0,-1
24387,0,5,0,0,-1
24387,0,6,0,0,-1
24389,0,0,1,1,-1
24389,0,1,0,1,-1
24389,0,2,0,0,-1
24389,0,3,0,1,-1
24389,0,4,0,0,-1
24389,0,5,0,0,-1
24389,0,6,0,0,-1
24391,0,0,1,0,-1
24391,0,1,1,0,-1
24391,0,2,1,1,-1
24391,0,3,0,0,-1
24391,0,4,0,0,-1
24391,0,5,0,0,-1
24391,0,6,0,0,-1
24393,0,0,1,0,-1
24393,0,1,1,0,-1
24393,0,2,0,1,-1
24393,0,3,1,0,-1
24393,0,4,0,0,-1
24393,0,5,0,0,-1
24393,0,6,0,0,-1
24395,0,0,0,1,-1
24395,0,1,0,1,-1
24395,0,2,0,1,-1
24395,0,3,0,0,-1
24395,0,4,0,0,-1
24395,0,5,0,0,-1
24395,0,6,0,0,-1
24397,0,0,1,1,-1
24397,0,1,1,1,-1
24397,0,2,0,1,-1
24397,0,3,1,0,-1
24397,0,4,0,0,-1
24397,0,5,0,0,-1
24397,0,6,0,0,-1
24399,0,0,0,1,-1
24399,0,1,0,1,-1
24399,0,2,1,0,-1
24399,0,3,0,1,-1
24399,0,4,0,0,-1
24399,0,5,0,0,-1
24399,0,6,0,0,-1
24401,0,0,0,0,-1
24401,0,1,0,0,-1
24401,0,2,1,0,-1
24401,0,3,0,0,-1
24401,0,4,0,0,-1
24401,0,5,0,0,-1
24401,0,6,0,0,-1
24403,0,0,1,0,-1
24403,0,1,1,0,-1
24403,0,2,1,0,-1
24403,0,3,0,0,-1
24403,0,4,0,0,-1
24403,0,5,0,0,-1
24403,0,6,0,0,-1
24405,0,0,1,0,-1
24405,0,1,1,0,-1
24405,0,2,1,1,-1
24405,0,3,0,0,-1
24405,0,4,0,0,-1
24405,0,5,0,0,-1
24405,0,6,0,0,-1
24407,0,0,1,0,-1
24407,0,1,1,0,-1
24407,0,2,0,0,-1
24407,0,3,1,0,-1
24407,0,4,0,0,-1
24407,0,5,0,0,-1
24407,0,6,0,0,-1
24409,0,0,0,1,-1
24409,0,1,0,1,-1
24409,0,2,0,1,-1
24409,0,3,0,0,-1
24409,0,4,0,0,-1
24409,0,5,0,0,-1
24409,0,6,0,0,-1
24411,0,0,0,0,-1
24411,0,1,0,0,-1
24411,0,2,0,1,-1
24411,0,3,0,0,-1
24411,0,4,0,0,-1
24411,0,5,0,0,-1
24411,0,6,0,0,-1
24413,0,0,0,0,-1
24413,0,1,0,0,-1
24413,0,2,1,0,-1
24413,0,3,0,0,-1
24413,0,4,0,0,-1
24413,0,5,0,0,-1
24413,0,6,0,0,-1
24415,0,0,0,1,-1
24415,0,1,0,1,-1
24415,0,2,0,1,-1
24415,0,3,0,0,-1
24415,0,4,0,0,-1
24415,0,5,0,0,-1
24415,0,6,0,0,-1
24417,0,0,1,0,-1
24417,0,1,1,0,-1
24417,0,2,1,0,-1
24417,0,3,0,0,-1
24417,0,4,0,0,-1
24417,0,5,0,0,-1
24417,0,6,0,0,-1
24419,0,0,0,0,-1
24419,0,1,0,0,-1
24419,0,2,1,1,-1
24419,0,3,0,0,-1
24419,0,4,0,0,-1
24419,0,5,0,0,-1
24419,0,6,0,0,-1
24421,0,0,0,1,-1
24421,0,1,0,0,-1
24421,0,2,0,0,-1
24421,0,3,0,0,-1
24421,0,4,0,0,-1
24421,0,5,0,0,-1
24421,0,6,0,0,-1
24423,0,0,1,1,-1
24423,0,1,1,1,-1
24423,0,2,1,1,-1
24423,0,3,0,0,-1
24423,0,4,0,0,-1
24423,0,5,0,0,-1
24423,0,6,0,0,-1
24425,0,0,0,0,-1
24425,0,1,0,0,-1
24425,0,2,0,1,-1
24425,0,3,0,0,-1
24425,0,4,0,0,-1
24425,0,5,0,0,-1
24425,0,6,0,0,-1
24427,0,0,0,1,-1
24427,0,1,0,0,-1
24427,0,2,1,1,-1
24427,0,3,0,1,-1
24427,0,4,0,0,-1
24427,0,5,0,0,-1
24427,0,6,0,0,-1
24429,0,0,1,0,-1
24429,0,1,0,0,-1
24429,0,2,0,0,-1
24429,0,3,0,0,-1
24429,0,4,0,0,-1
24429,0,5,0,0,-1
24429,0,6,0,0,-1
24431,0,0,1,1,-1
24431,0,1,1,0,-1
24431,0,2,1,1,-1
24431,0,3,0,1,-1
24431,0,4,0,0,-1
24431,0,5,0,0,-1
24431,0,6,0,0,-1
24433,0,0,0,1,-1
24433,0,1,0,1,-1
24433,0,2,1,1,-1
24433,0,3,0,0,-1
24433,0,4,0,0,-1
24433,0,5,0,0,-1
24433,0,6,0,0,-1
24435,0,0,1,1,-1
24435,0,1,0,1,-1
24435,0,2,1,1,-1
24435,0,3,1,0,-1
24435,0,4,0,0,-1
24435,0,5,0,0,-1
24435,0,6,0,0,-1
24437,0,0,0,1,-1
24437,0,1,0,1,-1
24437,0,2,0,1,-1
24437,0,3,0,0,-1
24437,0,4,0,0,-1
24437,0,5,0,0,-1
24437,0,6,0,0,-1
24439,0,0,1,1,-1
24439,0,1,0,0,-1
24439,0,2,1,0,-1
24439,0,3,1,0,-1
24439,0,4,0,0,-1
24439,0,5,0,0,-1
24439,0,6,0,0,-1
24441,0,0,1,1,-1
24441,0,1,1,1,-1
24441,0,2,1,1,-1
24441,0,3,0,0,-1
24441,0,4,0,0,-1
24441,0,5,0,0,-1
24441,0,6,0,0,-1
24443,0,0,1,0,-1
24443,0,1,1,0,-1
24443,0,2,1,0,-1
24443,0,3,0,0,-1
24443,0,4,0,0,-1
24443,0,5,0,0,-1
24443,0,6,0,0,-1
24445,0,0,1,0,-1
24445,0,1,1,0,-1
24445,0,2,1,0,-1
24445,0,3,0,0,-1
24445,0,4,0,1,-1
24445,0,5,0,0,-1
24445,0,6,0,0,-1
24447,0,0,1,0,-1
24447,0,1,0,0,-1
24447,0,2,0,0,-1
24447,0,3,0,0,-1
24447,0,4,0,1,-1
24447,0,5,0,1,-1
24447,0,6,0,0,-1
24449,0,0,1,0,-1
24449,0,1,1,0,-1
24449,0,2,1,1,-1
24449,0,3,0,0,-1
24449,0,4,0,0,-1
24449,0,5,0,0,-1
24449,0,6,0,0,-1
24451,0,0,0,1,-1
24451,0,1,0,1,-1
24451,0,2,0,1,-1
24451,0,3,0,0,-1
24451,0,4,0,0,-1
24451,0,5,0,0,-1
24451,0,6,0,0,-1
24453,0,0,0,0,-1
24453,0,1,0,0,-1
24453,0,2,0,0,-1
24453,0,3,0,0,-1
24453,0,4,1,0,-1
24453,0,5,0,0,-1
24453,0,6,0,0,-1
24455,0,0,0,0,-1
24455,0,1,0,0,-1
24455,0,2,0,0,-1
24455,0,3,0,0,-1
24455,0,4,1,0,-1
24455,0,5,1,0,-1
24455,0,6,0,0,-1
24457,0,0,0,0,-1
24457,0,1,0,0,-1
24457,0,2,1,0,-1
24457,0,3,0,0,-1
24457,0,4,0,1,-1
24457,0,5,0,0,-1
24457,0,6,0,0,-1
24459,0,0,1,0,-1
24459,0,1,1,0,-1
24459,0,2,1,1,-1
24459,0,3,0,0,-1
24459,0,4,0,0,-1
24459,0,5,0,0,-1
24459,0,6,0,0,-1
24461,0,0,0,1,-1
24461,0,1,0,1,-1
24461,0,2,0,1,-1
24461,0,3,0,0,-1
24461,0,4,0,0,-1
24461,0,5,0,0,-1
24461,0,6,0,0,-1
24463,0,0,0,0,-1
24463,0,1,0,0,-1
24463,0,2,0,0,-1
24463,0,3,0,0,-1
24463,0,4,0,0,-1
24463,0,5,0,0,-1
24463,0,6,0,0,-1
24465,0,0,0,1,-1
24465,0,1,0,0,-1
24465,0,2,0,1,-1
24465,0,3,0,1,-1
24465,0,4,1,0,-1
24465,0,5,0,0,-1
24465,0,6,0,0,-1
24467,0,0,0,0,-1
24467,0,1,0,0,-1
24467,0,2,1,0,-1
24467,0,3,0,0,-1
24467,0,4,0,0,-1
24467,0,5,0,0,-1
24467,0,6,0,0,-1
24469,0,0,1,1,-1
24469,0,1,1,1,-1
24469,0,2,1,1,-1
24469,0,3,0,0,-1
24469,0,4,0,0,-1
24469,0,5,0,0,-1
24469,0,6,0,0,-1
24471,0,0,0,0,-1
24471,0,1,0,0,-1
24471,0,2,0,0,-1
24471,0,3,0,0,-1
24471,0,4,0,0,-1
24471,0,5,0,0,-1
24471,0,6,0,0,-1
24473,0,0,1,0,-1
24473,0,1,0,0,-1
24473,0,2,1,0,-1
24473,0,3,1,0,-1
24473,0,4,0,0,-1
24473,0,5,0,0,-1
24473,0,6,0,0,-1
24475,0,0,0,0,-1
24475,0,1,0,1,-1
24475,0,2,0,1,-1
24475,0,3,0,1,-1
24475,0,4,0,0,-1
24475,0,5,0,0,-1
24475,0,6,0,0,-1
24477,0,0,1,1,-1
24477,0,1,1,1,-1
24477,0,2,1,1,-1
24477,0,3,0,0,-1
24477,0,4,0,0,-1
24477,0,5,0,0,-1
24477,0,6,0,0,-1
24479,0,0,0,0,-1
24479,0,1,0,0,-1
24479,0,2,0,0,-1
24479,0,3,0,0,-1
24479,0,4,0,0,-1
24479,0,5,0,0,-1
24479,0,6,0,0,-1
24481,0,0,0,0,-1
24481,0,1,0,0,-1
24481,0,2,0,1,-1
24481,0,3,0,0,-1
24481,0,4,0,0,-1
24481,0,5,0,0,-1
24481,0,6,0,0,-1
24483,0,0,0,0,-1
24483,0,1,1,0,-1
24483,0,2,1,0,-1
24483,0,3,1,0,-1
24483,0,4,0,0,-1
24483,0,5,0,0,-1
24483,0,6,0,0,-1
24485,0,0,1,0,-1
24485,0,1,1,0,-1
24485,0,2,1,0,-1
24485,0,3,0,0,-1
24485,0,4,0,0,-1
24485,0,5,0,0,-1
24485,0,6,0,0,-1
24487,0,0,0,1,-1
24487,0,1,0,1,-1
24487,0,2,0,1,-1
24487,0,3,0,0,-1
24487,0,4,0,0,-1
24487,0,5,0,0,-1
24487,0,6,0,0,-1
24489,0,0,0,0,-1
24489,0,1,0,0,-1
24489,0,2,1,1,-1
24489,0,3,0,1,-1
24489,0,4,0,0,-1
24489,0,5,0,0,-1
24489,0,6,0,0,-1
24491,0,0,0,1,-1
24491,0,1,0,1,-1
24491,0,2,0,1,-1
24491,0,3,0,0,-1
24491,0,4,0,0,-1
24491,0,5,0,0,-1
24491,0,6,0,0,-1
24493,0,0,0,1,-1
24493,0,1,0,1,-1
24493,0,2,0,0,-1
24493,0,3,0,1,-1
24493,0,4,0,0,-1
24493,0,5,0,0,-1
24493,0,6,0,0,-1
24495,0,0,1,1,-1
24495,0,1,1,1,-1
24495,0,2,1,1,-1
24495,0,3,0,0,-1
24495,0,4,0,0,-1
24495,0,5,0,0,-1
24495,0,6,0,0,-1
24497,0,0,0,1,-1
24497,0,1,0,1,-1
24497,0,2,1,0,-1
24497,0,3,1,1,-1
24497,0,4,0,0,-1
24497,0,5,0,0,-1
24497,0,6,0,0,-1
24499,0,0,1,0,-1
24499,0,1,1,1,-1
24499,0,2,1,0,-1
24499,0,3,0,0,-1
24499,0,4,0,0,-1
24499,0,5,0,0,-1
24499,0,6,0,0,-1
24501,0,0,1,1,-1
24501,0,1,1,1,-1
24501,0,2,0,1,-1
24501,0,3,1,0,-1
24501,0,4,0,0,-1
24501,0,5,0,0,-1
24501,0,6,0,0,-1
24503,0,0,1,1,-1
24503,0,1,1,1,-1
24503,0,2,1,1,-1
24503,0,3,0,0,-1
24503,0,4,0,0,-1
24503,0,5,0,0,-1
24503,0,6,0,0,-1
24505,0,0,1,1,-1
24505,0,1,1,1,-1
24505,0,2,0,1,-1
24505,0,3,1,0,-1
24505,0,4,0,0,-1
24505,0,5,0,0,-1
24505,0,6,0,0,-1
24507,0,0,0,0,-1
24507,0,1,1,0,-1
24507,0,2,0,0,-1
24507,0,3,0,0,-1
24507,0,4,0,0,-1
24507,0,5,0,0,-1
24507,0,6,0,0,-1
24509,0,0,1,1,-1
24509,0,1,1,1,-1
24509,0,2,1,1,-1
24509,0,3,0,0,-1
24509,0,4,0,0,-1
24509,0,5,0,0,-1
24509,0,6,0,0,-1
24511,0,0,1,2,-1
24511,0,1,1,2,-1
24511,0,2,1,2,-1
24511,0,3,0,2,-1
24511,0,4,0,2,-1
24511,0,5,0,2,-1
24511,0,6,0,2,-1
24513,0,0,1,2,-1
24513,0,1,1,2,-1
24513,0,2,1,2,-1
24513,0,3,0,2,-1
24513,0,4,0,2,-1
24513,0,5,0,2,-1
24513,0,6,0,2,-1
24515,0,0,0,1,-1
24515,0,1,0,1,-1
24515,0,2,0,1,-1
24515,0,3,0,0,-1
24515,0,4,0,0,-1
24515,0,5,0,0,-1
24515,0,6,0,0,-1
24517,0,0,1,0,-1
24517,0,1,1,0,-1
24517,0,2,1,0,-1
24517,0,3,0,0,-1
24517,0,4,0,0,-1
24517,0,5,0,0,-1
24517,0,6,0,0,-1
24519,0,0,1,0,-1
24519,0,1,0,0,-1
24519,0,2,1,1,-1
24519,0,3,1,0,-1
24519,0,4,0,0,-1
24519,0,5,0,0,-1
24519,0,6,0,0,-1
24521,0,0,1,1,-1
24521,0,1,1,0,-1
24521,0,2,1,1,-1
24521,0,3,0,1,-1
24521,0,4,0,0,-1
24521,0,5,0,0,-1
24521,0,6,0,0,-1
24523,0,0,1,0,-1
24523,0,1,1,0,-1
24523,0,2,1,0,-1
24523,0,3,0,0,-1
24523,0,4,0,1,-1
24523,0,5,0,0,-1
24523,0,6,0,0,-1
24525,0,0,0,1,-1
24525,0,1,0,1,-1
24525,0,2,0,1,-1
24525,0,3,0,0,-1
24525,0,4,0,0,-1
24525,0,5,0,0,-1
24525,0,6,0,0,-1
24527,0,0,0,1,-1
24527,0,1,0,1,-1
24527,0,2,1,0,-1
24527,0,3,0,1,-1
24527,0,4,0,0,-1
24527,0,5,0,0,-1
24527,0,6,0,0,-1
24529,0,0,1,0,-1
24529,0,1,0,0,-1
24529,0,2,1,0,-1
24529,0,3,1,0,-1
24529,0,4,0,0,-1
24529,0,5,0,0,-1
24529,0,6,0,0,-1
24531,0,0,0,0,-1
24531,0,1,0,0,-1
24531,0,2,0,0,-1
24531,0,3,0,0,-1
24531,0,4,1,0,-1
24531,0,5,0,0,-1
24531,0,6,0,0,-1
24533,0,0,1,1,-1
24533,0,1,1,0,-1
24533,0,2,1,0,-1
24533,0,3,0,0,-1
24533,0,4,0,0,-1
24533,0,5,0,0,-1
24533,0,6,0,0,-1
24535,0,0,1,2,-1
24535,0,1,1,2,-1
24535,0,2,0,2,-1
24535,0,3,1,2,-1
24535,0,4,0,2,-1
24535,0,5,0,2,-1
24535,0,6,0,2,-1
24537,0,0,0,0,-1
24537,0,1,0,0,-1
24537,0,2,0,0,-1
24537,0,3,0,0,-1
24537,0,4,0,0,-1
24537,0,5,0,0,-1
24537,0,6,0,0,-1
24539,0,0,0,0,-1
24539,0,1,0,0,-1
24539,0,2,0,0,-1
24539,0,3,0,0,-1
24539,0,4,0,0,-1
24539,0,5,0,0,-1
24539,0,6,0,0,-1
24541,0,0,1,1,-1
24541,0,1,0,0,-1
24541,0,2,0,0,-1
24541,0,3,0,0,-1
24541,0,4,0,0,-1
24541,0,5,0,0,-1
24541,0,6,0,0,-1
24543,0,0,1,1,-1
24543,0,1,1,1,-1
24543,0,2,0,1,-1
24543,0,3,1,0,-1
24543,0,4,0,0,-1
24543,0,5,0,0,-1
24543,0,6,0,0,-1
24545,0,0,0,0,-1
24545,0,1,0,0,-1
24545,0,2,0,1,-1
24545,0,3,0,0,-1
24545,0,4,0,0,-1
24545,0,5,0,0,-1
24545,0,6,0,0,-1
24547,0,0,0,1,-1
24547,0,1,0,1,-1
24547,0,2,0,1,-1
24547,0,3,0,0,-1
24547,0,4,0,0,-1
24547,0,5,0,0,-1
24547,0,6,0,0,-1
24549,0,0,1,1,-1
24549,0,1,0,1,-1
24549,0,2,0,1,-1
24549,0,3,0,0,-1
24549,0,4,0,0,-1
24549,0,5,0,0,-1
24549,0,6,0,0,-1
24551,0,0,1,0,-1
24551,0,1,1,0,-1
24551,0,2,1,1,-1
24551,0,3,0,0,-1
24551,0,4,0,0,-1
24551,0,5,0,0,-1
24551,0,6,0,0,-1
24553,0,0,0,1,-1
24553,0,1,0,1,-1
24553,0,2,1,1,-1
24553,0,3,0,0,-1
24553,0,4,0,0,-1
24553,0,5,0,0,-1
24553,0,6,0,0,-1
24555,0,0,1,0,-1
24555,0,1,1,0,-1
24555,0,2,1,1,-1
24555,0,3,0,0,-1
24555,0,4,0,0,-1
24555,0,5,0,0,-1
24555,0,6,0,0,-1
24557,0,0,1,0,-1
24557,0,1,1,0,-1
24557,0,2,1,0,-1
24557,0,3,0,0,-1
24557,0,4,0,0,-1
24557,0,5,0,0,-1
24557,0,6,0,0,-1
24559,0,0,0,0,-1
24559,0,1,0,0,-1
24559,0,2,1,0,-1
24559,0,3,0,0,-1
24559,0,4,0,0,-1
24559,0,5,0,0,-1
24559,0,6,0,0,-1
24561,0,0,1,0,-1
24561,0,1,1,0,-1
24561,0,2,1,1,-1
24561,0,3,0,0,-1
24561,0,4,0,0,-1
24561,0,5,0,0,-1
24561,0,6,0,0,-1
24563,0,0,0,1,-1
24563,0,1,0,1,-1
24563,0,2,1,0,-1
24563,0,3,0,1,-1
24563,0,4,0,0,-1
24563,0,5,0,0,-1
24563,0,6,0,0,-1
24565,0,0,0,0,-1
24565,0,1,0,0,-1
24565,0,2,0,1,-1
24565,0,3,0,0,-1
24565,0,4,0,0,-1
24565,0,5,0,0,-1
24565,0,6,0,0,-1
24567,0,0,0,2,-1
24567,0,1,0,2,-1
24567,0,2,0,2,-1
24567,0,3,0,2,-1
24567,0,4,0,2,-1
24567,0,5,0,2,-1
24567,0,6,0,2,-1
24569,0,0,0,0,-1
24569,0,1,0,0,-1
24569,0,2,1,0,-1
24569,0,3,0,0,-1
24569,0,4,0,0,-1
24569,0,5,0,0,-1
24569,0,6,0,0,-1
24571,0,0,1,0,-1
24571,0,1,1,0,-1
24571,0,2,0,0,-1
24571,0,3,1,0,-1
24571,0,4,0,0,-1
24571,0,5,0,0,-1
24571,0,6,0,0,-1
24573,0,0,0,0,-1
24573,0,1,0,0,-1
24573,0,2,1,0,-1
24573,0,3,0,0,-1
24573,0,4,0,0,-1
24573,0,5,0,0,-1
24573,0,6,0,0,-1
24575,0,0,1,0,-1
24575,0,1,1,0,-1
24575,0,2,1,0,-1
24575,0,3,0,0,-1
24575,0,4,0,0,-1
24575,0,5,0,0,-1
24575,0,6,0,0,-1
24577,0,0,0,1,-1
24577,0,1,0,1,-1
24577,0,2,0,1,-1
24577,0,3,0,0,-1
24577,0,4,0,0,-1
24577,0,5,0,0,-1
24577,0,6,0,0,-1
24579,0,0,0,1,-1
24579,0,1,0,0,-1
24579,0,2,0,0,-1
24579,0,3,0,0,-1
24579,0,4,0,0,-1
24579,0,5,0,0,-1
24579,0,6,0,0,-1
24581,0,0,0,0,-1
24581,0,1,0,0,-1
24581,0,2,0,0,-1
24581,0,3,0,1,-1
24581,0,4,0,0,-1
24581,0,5,0,0,-1
24581,0,6,0,0,-1
24583,0,0,0,0,-1
24583,0,1,0,0,-1
24583,0,2,0,1,-1
24583,0,3,0,1,-1
24583,0,4,0,0,-1
24583,0,5,0,0,-1
24583,0,6,0,0,-1
24585,0,0,1,0,-1
24585,0,1,1,0,-1
24585,0,2,1,0,-1
24585,0,3,0,0,-1
24585,0,4,0,0,-1
24585,0,5,0,0,-1
24585,0,6,0,0,-1
24587,0,0,1,0,-1
24587,0,1,0,0,-1
24587,0,2,0,0,-1
24587,0,3,0,0,-1
24587,0,4,0,0,-1
24587,0,5,0,0,-1
24587,0,6,0,0,-1
24589,0,0,0,0,-1
24589,0,1,0,0,-1
24589,0,2,0,0,-1
24589,0,3,1,0,-1
24589,0,4,0,0,-1
24589,0,5,0,0,-1
24589,0,6,0,0,-1
24591,0,0,0,0,-1
24591,0,1,0,0,-1
24591,0,2,1,0,-1
24591,0,3,1,0,-1
24591,0,4,0,0,-1
24591,0,5,0,0,-1
24591,0,6,0,0,-1
24593,0,0,0,1,-1
24593,0,1,0,1,-1
24593,0,2,0,1,-1
24593,0,3,0,0,-1
24593,0,4,0,0,-1
24593,0,5,0,0,-1
24593,0,6,0,0,-1
24595,0,0,0,1,-1
24595,0,1,0,1,-1
24595,0,2,0,0,-1
24595,0,3,0,1,-1
24595,0,4,0,0,-1
24595,0,5,0,0,-1
24595,0,6,0,0,-1
24597,0,0,0,1,-1
24597,0,1,0,1,-1
24597,0,2,0,1,-1
24597,0,3,0,0,-1
24597,0,4,0,0,-1
24597,0,5,0,0,-1
24597,0,6,0,0,-1
24599,0,0,0,1,-1
24599,0,1,0,0,-1
24599,0,2,0,1,-1
24599,0,3,0,1,-1
24599,0,4,0,0,-1
24599,0,5,0,0,-1
24599,0,6,0,0,-1
24601,0,0,1,1,-1
24601,0,1,1,1,-1
24601,0,2,1,0,-1
24601,0,3,0,1,-1
24601,0,4,0,0,-1
24601,0,5,0,0,-1
24601,0,6,0,0,-1
24603,0,0,1,1,-1
24603,0,1,1,0,-1
24603,0,2,0,1,-1
24603,0,3,1,1,-1
24603,0,4,0,0,-1
24603,0,5,0,0,-1
24603,0,6,0,0,-1
24605,0,0,1,1,-1
24605,0,1,1,0,-1
24605,0,2,1,1,-1
24605,0,3,0,0,-1
24605,0,4,0,0,-1
24605,0,5,0,0,-1
24605,0,6,0,0,-1
24607,0,0,1,0,-1
24607,0,1,0,0,-1
24607,0,2,1,0,-1
24607,0,3,1,0,-1
24607,0,4,0,0,-1
24607,0,5,0,0,-1
24607,0,6,0,0,-1
24609,0,0,1,0,-1
24609,0,1,1,0,-1
24609,0,2,0,0,-1
24609,0,3,1,0,-1
24609,0,4,0,0,-1
24609,0,5,0,0,-1
24609,0,6,0,0,-1
24611,0,0,1,0,-1
24611,0,1,0,0,-1
24611,0,2,1,0,-1
24611,0,3,1,0,-1
24611,0,4,0,0,-1
24611,0,5,0,0,-1
24611,0,6,0,0,-1
24613,0,0,1,1,-1
24613,0,1,0,0,-1
24613,0,2,1,1,-1
24613,0,3,0,1,-1
24613,0,4,0,0,-1
24613,0,5,0,0,-1
24613,0,6,0,0,-1
24615,0,0,0,0,-1
24615,0,1,0,1,-1
24615,0,2,0,1,-1
24615,0,3,0,1,-1
24615,0,4,0,0,-1
24615,0,5,0,0,-1
24615,0,6,0,0,-1
24617,0,0,0,0,-1
24617,0,1,0,0,-1
24617,0,2,0,0,-1
24617,0,3,0,0,-1
24617,0,4,0,0,-1
24617,0,5,0,0,-1
24617,0,6,0,0,-1
24619,0,0,0,0,-1
24619,0,1,0,0,-1
24619,0,2,0,0,-1
24619,0,3,0,0,-1
24619,0,4,0,0,-1
24619,0,5,0,0,-1
24619,0,6,0,0,-1
24621,0,0,1,0,-1
24621,0,1,0,0,-1
24621,0,2,1,1,-1
24621,0,3,1,0,-1
24621,0,4,0,0,-1
24621,0,5,0,0,-1
24621,0,6,0,0,-1
24623,0,0,0,1,-1
24623,0,1,1,1,-1
24623,0,2,1,0,-1
24623,0,3,1,1,-1
24623,0,4,0,0,-1
24623,0,5,0,0,-1
24623,0,6,0,0,-1
24625,0,0,0,0,-1
24625,0,1,0,0,-1
24625,0,2,0,1,-1
24625,0,3,0,0,-1
24625,0,4,0,0,-1
24625,0,5,0,0,-1
24625,0,6,0,0,-1
24627,0,0,0,0,-1
24627,0,1,0,0,-1
24627,0,2,0,0,-1
24627,0,3,0,0,-1
24627,0,4,0,0,-1
24627,0,5,0,0,-1
24627,0,6,0,0,-1
24629,0,0,0,1,-1
24629,0,1,0,0,-1
24629,0,2,1,1,-1
24629,0,3,0,1,-1
24629,0,4,0,0,-1
24629,0,5,0,0,-1
24629,0,6,0,0,-1
24631,0,0,1,0,-1
24631,0,1,1,0,-1
24631,0,2,0,0,-1
24631,0,3,1,0,-1
24631,0,4,0,0,-1
24631,0,5,0,0,-1
24631,0,6,0,0,-1
24633,0,0,0,1,-1
24633,0,1,0,1,-1
24633,0,2,1,1,-1
24633,0,3,0,0,-1
24633,0,4,0,0,-1
24633,0,5,0,0,-1
24633,0,6,0,0,-1
24635,0,0,0,0,-1
24635,0,1,0,0,-1
24635,0,2,0,0,-1
24635,0,3,0,0,-1
24635,0,4,0,0,-1
24635,0,5,0,0,-1
24635,0,6,0,0,-1
24637,0,0,1,1,-1
24637,0,1,0,1,-1
24637,0,2,1,1,-1
24637,0,3,1,0,-1
24637,0,4,0,0,-1
24637,0,5,0,0,-1
24637,0,6,0,0,-1
24639,0,0,0,1,-1
24639,0,1,0,1,-1
24639,0,2,0,1,-1
24639,0,3,0,0,-1
24639,0,4,0,0,-1
24639,0,5,0,0,-1
24639,0,6,0,0,-1
24641,0,0,1,1,-1
24641,0,1,1,1,-1
24641,0,2,1,1,-1
24641,0,3,0,0,-1
24641,0,4,0,0,-1
24641,0,5,0,0,-1
24641,0,6,0,0,-1
24643,0,0,0,0,-1
24643,0,1,0,0,-1
24643,0,2,0,0,-1
24643,0,3,0,0,-1
24643,0,4,0,0,-1
24643,0,5,0,0,-1
24643,0,6,0,0,-1
24645,0,0,1,1,-1
24645,0,1,1,1,-1
24645,0,2,1,1,-1
24645,0,3,0,0,-1
24645,0,4,0,0,-1
24645,0,5,0,0,-1
24645,0,6,0,0,-1
24647,0,0,1,1,-1
24647,0,1,1,1,-1
24647,0,2,1,0,-1
24647,0,3,0,1,-1
24647,0,4,0,0,-1
24647,0,5,0,0,-1
24647,0,6,0,0,-1
24649,0,0,1,1,-1
24649,0,1,1,0,-1
24649,0,2,1,0,-1
24649,0,3,0,0,-1
24649,0,4,0,0,-1
24649,0,5,0,0,-1
24649,0,6,0,0,-1
24651,0,0,0,0,-1
24651,0,1,0,1,-1
24651,0,2,0,1,-1
24651,0,3,0,1,-1
24651,0,4,0,0,-1
24651,0,5,0,0,-1
24651,0,6,0,0,-1
24653,0,0,1,0,-1
24653,0,1,1,0,-1
24653,0,2,1,0,-1
24653,0,3,0,0,-1
24653,0,4,0,0,-1
24653,0,5,0,0,-1
24653,0,6,0,0,-1
24655,0,0,1,2,-1
24655,0,1,1,2,-1
24655,0,2,0,2,-1
24655,0,3,1,2,-1
24655,0,4,0,2,-1
24655,0,5,0,2,-1
24655,0,6,0,2,-1
24657,0,0,1,0,-1
24657,0,1,0,1,-1
24657,0,2,0,0,-1
24657,0,3,0,0,-1
